geo,country,year,education,fertility,population
caf,Central African Republic,1993,1.0,5.93,3157839.0
can,Canada,1993,12.7,1.69,28830637.0
che,Switzerland,1993,11.2,1.51,6938106.0
chl,Chile,1993,8.2,2.43,14102276.0
chn,China,1993,3.7,1.69,1197308575.0
civ,Cote d'Ivoire,1993,1.0,6.27,13735951.0
cmr,Cameroon,1993,2.1,6.16,12353131.0
cod,"Congo, Dem. Rep.",1993,2.1,6.64,40656336.0
cog,"Congo, Rep.",1993,2.9,5.13,2595124.0
col,Colombia,1993,5.1,2.98,34441473.0
com,Comoros,1993,1.0,6.02,473682.0
cpv,Cape Verde,1993,1.7,4.95,401965.0
cri,Costa Rica,1993,6.7,2.93,3367434.0
cub,Cuba,1993,8.3,1.49,10841031.0
cyp,Cyprus,1993,9.1,2.25,826034.0
cze,Czech Republic,1993,11.9,1.65,10320398.0
deu,Germany,1993,10.0,1.29,81486773.0
dji,Djibouti,1993,0.8,5.64,614245.0
dnk,Denmark,1993,11.3,1.75,5188637.0
dom,Dominican Republic,1993,5.2,3.23,7594572.0
dza,Algeria,1993,2.2,4.08,27277048.0
ecu,Ecuador,1993,5.9,3.49,11154274.0
egy,Egypt,1993,3.1,3.99,62915681.0
eri,Eritrea,1993,0.8,6.07,1856006.0
esp,Spain,1993,6.0,1.25,39651621.0
est,Estonia,1993,9.9,1.49,1504342.0
eth,Ethiopia,1993,0.4,7.09,53708891.0
fin,Finland,1993,10.3,1.82,5066590.0
fji,Fiji,1993,6.8,3.29,790369.0
fra,France,1993,8.6,1.66,57801266.0
gab,Gabon,1993,3.3,5.19,1066405.0
gbr,UK,1993,11.5,1.76,57861037.0
geo,Georgia,1993,10.7,1.91,5178780.0
gha,Ghana,1993,3.1,5.41,16589519.0
gin,Guinea,1993,0.5,6.41,7128177.0
gmb,Gambia,1993,0.9,6.03,1188365.0
gnb,Guinea-Bissau,1993,0.5,6.37,1058745.0
gnq,Equatorial Guinea,1993,2.5,5.98,530023.0
grc,Greece,1993,7.8,1.43,10412751.0
gtm,Guatemala,1993,2.5,5.25,9779761.0
guy,Guyana,1993,7.1,3.2,752965.0
hnd,Honduras,1993,3.9,5.03,5423249.0
hrv,Croatia,1993,7.7,1.51,4729743.0
hti,Haiti,1993,1.7,5.1,7278181.0
hun,Hungary,1993,9.6,1.69,10356870.0
idn,Indonesia,1993,3.5,2.9,193305168.0
ind,India,1993,1.9,3.8,922118387.0
irl,Ireland,1993,9.7,1.9,3576122.0
irn,Iran,1993,2.7,3.67,61403543.0
irq,Iraq,1993,2.3,5.61,19201195.0
isr,Israel,1993,10.5,2.87,5086045.0
ita,Italy,1993,8.2,1.25,57170764.0
jam,Jamaica,1993,8.1,2.99,2449916.0
jor,Jordan,1993,4.8,4.97,4348020.0
jpn,Japan,1993,10.7,1.44,124839958.0
kaz,Kazakhstan,1993,9.1,2.48,17274487.0
ken,Kenya,1993,3.1,5.57,25117188.0
kgz,Kyrgyz Republic,1993,9.0,3.41,4626803.0
khm,Cambodia,1993,1.8,5.43,8616381.0
kir,Kiribati,1993,6.1,4.49,78841.0
kor,South Korea,1993,9.2,1.68,44887724.0
kwt,Kuwait,1993,4.2,3.31,1672151.0
lao,Lao,1993,1.4,5.8,4685060.0
lbn,Lebanon,1993,5.2,2.94,3820647.0
lbr,Liberia,1993,1.1,6.25,2155126.0
lca,St. Lucia,1993,7.4,3.0,143726.0
lka,Sri Lanka,1993,6.6,2.44,17025918.0
lso,Lesotho,1993,5.5,4.37,1901793.0
ltu,Lithuania,1993,9.7,1.74,3680197.0
lux,Luxembourg,1993,9.1,1.71,397200.0
lva,Latvia,1993,10.6,1.5,2563820.0
mar,Morocco,1993,1.2,3.55,25614586.0
mda,Moldova,1993,9.1,2.11,4448239.0
mdg,Madagascar,1993,2.4,6.06,13197345.0
mdv,Maldives,1993,2.8,5.06,244884.0
mex,Mexico,1993,5.3,3.21,87653807.0
mhl,Marshall Islands,1993,6.4,5.38,47093.0
mkd,North Macedonia,1993,7.1,2.26,2006854.0
mli,Mali,1993,0.4,7.18,9754786.0
mmr,Myanmar,1993,3.0,3.28,41502429.0
mne,Montenegro,1993,8.3,1.96,628099.0
mng,Mongolia,1993,6.9,3.02,2273512.0
moz,Mozambique,1993,0.8,6.15,14051192.0
mrt,Mauritania,1993,0.6,6.09,2174328.0
mus,Mauritius,1993,4.6,2.31,1132393.0
mwi,Malawi,1993,1.8,6.57,10284024.0
mys,Malaysia,1993,4.8,3.36,19322664.0
nam,Namibia,1993,4.3,4.91,1508697.0
ner,Niger,1993,0.3,7.79,9100789.0
nga,Nigeria,1993,2.0,6.35,105122069.0
nic,Nicaragua,1993,3.9,4.1,4453732.0
nld,Netherlands,1993,9.5,1.57,15389720.0
nor,Norway,1993,11.4,1.87,4311862.0
npl,Nepal,1993,0.5,5.04,21180159.0
nzl,New Zealand,1993,10.2,2.04,3573610.0
omn,Oman,1993,2.4,5.64,2021675.0
pak,Pakistan,1993,1.1,6.11,127020117.0
pan,Panama,1993,7.7,2.91,2615099.0
per,Peru,1993,6.0,3.55,23413783.0
phl,Philippines,1993,7.4,4.1,67530621.0
png,Papua New Guinea,1993,1.6,4.96,4320872.0
pol,Poland,1993,10.7,1.87,38294882.0
prt,Portugal,1993,5.2,1.51,9972342.0
pry,Paraguay,1993,5.4,4.28,4362696.0
pse,Palestine,1993,4.8,6.5,2425066.0
qat,Qatar,1993,4.8,3.77,484545.0
rou,Romania,1993,9.4,1.44,22842250.0
rus,Russia,1993,10.3,1.39,148135424.0
rwa,Rwanda,1993,1.4,6.48,7981132.0
sau,Saudi Arabia,1993,2.3,5.33,12215862.0
sdn,Sudan,1993,1.4,5.97,23445592.0
sen,Senegal,1993,0.8,6.05,8396288.0
sgp,Singapore,1993,4.6,1.5,3317892.0
slb,Solomon Islands,1993,2.8,5.45,362839.0
sle,Sierra Leone,1993,0.7,6.57,4157130.0
slv,El Salvador,1993,4.6,3.69,5659957.0
som,Somalia,1993,0.4,7.53,6681399.0
srb,Serbia,1993,7.6,1.54,7849725.0
stp,Sao Tome and Principe,1993,2.0,5.64,130467.0
sur,Suriname,1993,5.3,2.94,419352.0
svk,Slovak Republic,1993,9.3,1.86,5326360.0
svn,Slovenia,1993,8.6,1.33,1990811.0
swe,Sweden,1993,10.9,1.99,8718036.0
swz,Eswatini,1993,4.2,4.82,971318.0
syc,Seychelles,1993,8.2,2.58,76409.0
syr,Syria,1993,2.5,4.99,13795686.0
tcd,Chad,1993,0.3,7.34,6629146.0
tgo,Togo,1993,1.1,5.78,4207453.0
tha,Thailand,1993,4.8,1.97,57408198.0
tjk,Tajikistan,1993,8.0,4.92,5724993.0
tkm,Turkmenistan,1993,8.4,3.78,4032407.0
tls,Timor-Leste,1993,0.8,5.88,821437.0
ton,Tonga,1993,9.0,4.73,100103.0
tto,Trinidad and Tobago,1993,7.7,2.13,1280466.0
tun,Tunisia,1993,2.1,3.06,8857910.0
tur,Turkey,1993,3.4,2.92,58999167.0
tza,Tanzania,1993,2.2,6.0,28332692.0
uga,Uganda,1993,2.0,6.89,19445161.0
ukr,Ukraine,1993,10.3,1.56,52350126.0
ury,Uruguay,1993,8.1,2.41,3156345.0
usa,USA,1993,12.9,2.01,262633231.0
uzb,Uzbekistan,1993,8.9,3.86,21987955.0
ven,Venezuela,1993,6.3,3.22,21254520.0
vnm,Vietnam,1993,5.0,3.17,69586384.0
vut,Vanuatu,1993,4.0,5.02,159463.0
wsm,Samoa,1993,8.9,4.83,171774.0
yem,Yemen,1993,0.3,8.05,15563914.0
zaf,South Africa,1993,5.8,3.37,43297156.0
zmb,Zambia,1993,3.1,6.3,8373921.0
zwe,Zimbabwe,1993,4.1,4.39,10860288.0
afg,Afghanistan,1994,0.2,7.77,16250794.0
ago,Angola,1994,1.5,6.99,13249764.0
alb,Albania,1994,7.1,2.8,3269410.0
are,UAE,1994,5.2,3.76,2328188.0
arg,Argentina,1994,8.4,2.94,34613491.0
arm,Armenia,1994,9.4,2.08,3364610.0
atg,Antigua and Barbuda,1994,10.5,2.07,66843.0
aus,Australia,1994,10.5,1.85,17897433.0
aut,Austria,1994,9.6,1.47,7938155.0
aze,Azerbaijan,1994,8.9,2.45,7608893.0
bdi,Burundi,1994,1.1,7.23,5713854.0
bel,Belgium,1994,10.2,1.56,10116005.0
ben,Benin,1994,0.8,6.42,6096506.0
bfa,Burkina Faso,1994,0.4,6.84,10123798.0
bgd,Bangladesh,1994,1.5,3.74,120343179.0
bgr,Bulgaria,1994,10.1,1.37,8416917.0
bhr,Bahrain,1994,4.7,3.29,577952.0
bhs,Bahamas,1994,9.1,2.47,296509.0
bih,Bosnia and Herzegovina,1994,4.9,1.7,3725412.0
blr,Belarus,1994,9.9,1.49,10230187.0
blz,Belize,1994,6.7,3.97,199097.0
bol,Bolivia,1994,4.5,4.49,7727322.0
bra,Brazil,1994,4.9,2.6,159265006.0
bwa,Botswana,1994,3.5,4.02,1460023.0
caf,Central African Republic,1994,1.0,5.92,3257954.0
can,Canada,1994,12.8,1.69,29147381.0
che,Switzerland,1994,11.3,1.49,6993587.0
chl,Chile,1994,8.3,2.38,14316256.0
chn,China,1994,3.9,1.63,1209003096.0
civ,Cote d'Ivoire,1994,1.0,6.13,14287201.0
cmr,Cameroon,1994,2.3,6.04,12704903.0
cod,"Congo, Dem. Rep.",1994,2.2,6.64,42626876.0
cog,"Congo, Rep.",1994,3.0,5.1,2673144.0
col,Colombia,1994,5.2,2.94,35127410.0
com,Comoros,1994,1.1,5.86,482142.0
cpv,Cape Verde,1994,1.8,4.72,410228.0
cri,Costa Rica,1994,6.8,2.86,3451122.0
cub,Cuba,1994,8.4,1.47,10886021.0
cyp,Cyprus,1994,9.3,2.16,844667.0
cze,Czech Republic,1994,12.0,1.44,10322329.0
deu,Germany,1994,10.1,1.25,81773617.0
dji,Djibouti,1994,0.8,5.51,626710.0
dnk,Denmark,1994,11.5,1.8,5206190.0
dom,Dominican Republic,1994,5.3,3.16,7741694.0
dza,Algeria,1994,2.3,3.91,27887279.0
ecu,Ecuador,1994,6.0,3.42,11372197.0
egy,Egypt,1994,3.2,3.87,64285589.0
eri,Eritrea,1994,0.9,6.01,1913915.0
esp,Spain,1994,6.2,1.19,39858721.0
est,Estonia,1994,10.0,1.41,1475714.0
eth,Ethiopia,1994,0.4,7.05,55611508.0
fin,Finland,1994,10.5,1.84,5088458.0
fji,Fiji,1994,6.9,3.26,794771.0
fra,France,1994,8.7,1.67,57999866.0
gab,Gabon,1994,3.5,5.04,1094720.0
gbr,UK,1994,11.6,1.74,58003203.0
geo,Georgia,1994,10.8,1.84,5046271.0
gha,Ghana,1994,3.3,5.25,16993190.0
gin,Guinea,1994,0.5,6.36,7345107.0
gmb,Gambia,1994,1.0,6.04,1227226.0
gnb,Guinea-Bissau,1994,0.5,6.3,1092031.0
gnq,Equatorial Guinea,1994,2.6,5.98,550138.0
grc,Greece,1994,8.0,1.41,10466260.0
gtm,Guatemala,1994,2.5,5.19,10043718.0
guy,Guyana,1994,7.2,3.23,755822.0
hnd,Honduras,1994,4.0,4.94,5579242.0
hrv,Croatia,1994,7.9,1.52,4675514.0
hti,Haiti,1994,1.8,4.99,7419771.0
hun,Hungary,1994,9.7,1.64,10339937.0
idn,Indonesia,1994,3.6,2.85,196591828.0
ind,India,1994,2.0,3.72,941163767.0
irl,Ireland,1994,9.8,1.85,3590157.0
irn,Iran,1994,2.8,3.24,61520598.0
irq,Iraq,1994,2.3,5.49,20139807.0
isr,Israel,1994,10.7,2.84,5216699.0
ita,Italy,1994,8.3,1.21,57420138.0
jam,Jamaica,1994,8.3,2.93,2475220.0
jor,Jordan,1994,5.1,4.82,4561406.0
jpn,Japan,1994,10.8,1.47,125286860.0
kaz,Kazakhstan,1994,9.3,2.38,17043771.0
ken,Kenya,1994,3.2,5.44,25857130.0
kgz,Kyrgyz Republic,1994,9.1,3.28,4649185.0
khm,Cambodia,1994,1.8,5.28,9239162.0
kir,Kiribati,1994,6.3,4.44,80021.0
kor,South Korea,1994,9.4,1.67,45130840.0
kwt,Kuwait,1994,4.3,3.27,1664361.0
lao,Lao,1994,1.4,5.6,4809220.0
lbn,Lebanon,1994,5.4,2.82,3889799.0
lbr,Liberia,1994,1.1,6.21,2149928.0
lca,St. Lucia,1994,7.6,3.03,145890.0
lka,Sri Lanka,1994,6.8,2.41,17275773.0
lso,Lesotho,1994,5.7,4.21,1927707.0
ltu,Lithuania,1994,9.9,1.58,3654891.0
lux,Luxembourg,1994,9.2,1.73,402590.0
lva,Latvia,1994,10.7,1.38,2521233.0
mar,Morocco,1994,1.3,3.41,26000822.0
mda,Moldova,1994,9.2,1.99,4434456.0
mdg,Madagascar,1994,2.5,6.04,13613850.0
mdv,Maldives,1994,2.8,4.69,250822.0
mex,Mexico,1994,5.4,3.13,89259205.0
mhl,Marshall Islands,1994,6.5,5.23,47712.0
mkd,North Macedonia,1994,7.3,2.23,1992666.0
mli,Mali,1994,0.5,7.12,9967031.0
mmr,Myanmar,1994,3.1,3.2,42055143.0
mne,Montenegro,1994,8.4,1.94,629878.0
mng,Mongolia,1994,7.1,2.82,2305744.0
moz,Mozambique,1994,0.9,6.08,15033853.0
mrt,Mauritania,1994,0.6,6.06,2249454.0
mus,Mauritius,1994,4.8,2.24,1146548.0
mwi,Malawi,1994,1.8,6.49,10164894.0
mys,Malaysia,1994,4.9,3.35,19820446.0
nam,Namibia,1994,4.4,4.68,1556304.0
ner,Niger,1994,0.3,7.79,9398258.0
nga,Nigeria,1994,2.1,6.32,107935714.0
nic,Nicaragua,1994,4.0,3.94,4549316.0
nld,Netherlands,1994,9.6,1.57,15485449.0
nor,Norway,1994,11.6,1.87,4336467.0
npl,Nepal,1994,0.6,4.96,21717479.0
nzl,New Zealand,1994,10.4,1.98,3621030.0
omn,Oman,1994,2.6,5.36,2081834.0
pak,Pakistan,1994,1.1,6.01,130748083.0
pan,Panama,1994,7.8,2.88,2669546.0
per,Peru,1994,6.1,3.43,23881493.0
phl,Philippines,1994,7.5,4.08,69019291.0
png,Papua New Guinea,1994,1.7,4.87,4480208.0
pol,Poland,1994,10.8,1.8,38344313.0
prt,Portugal,1994,5.3,1.45,9998487.0
pry,Paraguay,1994,5.5,4.2,4471417.0
pse,Palestine,1994,5.0,6.33,2529159.0
qat,Qatar,1994,5.0,3.67,499459.0
rou,Romania,1994,9.5,1.4,22756243.0
rus,Russia,1994,10.5,1.4,148200736.0
rwa,Rwanda,1994,1.5,6.42,6792352.0
sau,Saudi Arabia,1994,2.5,5.16,12750040.0
sdn,Sudan,1994,1.5,5.91,24043948.0
sen,Senegal,1994,0.8,5.92,8624078.0
sgp,Singapore,1994,4.7,1.47,3417817.0
slb,Solomon Islands,1994,2.9,5.4,373675.0
sle,Sierra Leone,1994,0.8,6.56,4173105.0
slv,El Salvador,1994,4.7,3.61,5714129.0
som,Somalia,1994,0.5,7.54,7026797.0
srb,Serbia,1994,7.8,1.51,7837158.0
stp,Sao Tome and Principe,1994,2.1,5.56,132732.0
sur,Suriname,1994,5.4,2.9,422375.0
svk,Slovak Republic,1994,9.5,1.67,5343231.0
svn,Slovenia,1994,8.8,1.32,1988262.0
swe,Sweden,1994,11.0,1.88,8780190.0
swz,Eswatini,1994,4.3,4.66,971212.0
syc,Seychelles,1994,8.4,2.6,77261.0
syr,Syria,1994,2.7,4.86,14208583.0
tcd,Chad,1994,0.3,7.31,6783450.0
tgo,Togo,1994,1.2,5.67,4222940.0
tha,Thailand,1994,4.9,1.93,58260854.0
tjk,Tajikistan,1994,8.1,4.79,5825368.0
tkm,Turkmenistan,1994,8.6,3.62,4116662.0
tls,Timor-Leste,1994,0.8,5.91,844493.0
ton,Tonga,1994,9.1,4.66,100166.0
tto,Trinidad and Tobago,1994,7.8,2.06,1288341.0
tun,Tunisia,1994,2.3,2.87,9018448.0
tur,Turkey,1994,3.6,2.87,60033836.0
tza,Tanzania,1994,2.3,5.89,29442356.0
uga,Uganda,1994,2.1,6.9,20108801.0
ukr,Ukraine,1994,10.4,1.47,52075998.0
ury,Uruguay,1994,8.2,2.43,3172834.0
usa,USA,1994,12.9,1.99,265474810.0
uzb,Uzbekistan,1994,9.1,3.66,22463291.0
ven,Venezuela,1994,6.5,3.15,21725188.0
vnm,Vietnam,1994,5.1,2.94,70854391.0
vut,Vanuatu,1994,4.1,4.94,163314.0
wsm,Samoa,1994,9.1,4.79,173159.0
yem,Yemen,1994,0.3,7.8,16149147.0
zaf,South Africa,1994,6.0,3.26,44004139.0
zmb,Zambia,1994,3.2,6.26,8576269.0
zwe,Zimbabwe,1994,4.3,4.28,10873148.0
afg,Afghanistan,1995,0.2,7.77,17065836.0
ago,Angola,1995,1.5,6.92,13699778.0
alb,Albania,1995,7.2,2.76,3258567.0
are,UAE,1995,5.4,3.28,2434662.0
arg,Argentina,1995,8.5,2.86,35070020.0
arm,Armenia,1995,9.6,2.07,3307581.0
atg,Antigua and Barbuda,1995,10.6,2.16,68189.0
aus,Australia,1995,10.6,1.83,18095344.0
aut,Austria,1995,9.7,1.43,7950322.0
aze,Azerbaijan,1995,9.1,2.19,7719282.0
bdi,Burundi,1995,1.1,7.18,6066316.0
bel,Belgium,1995,10.3,1.56,10137265.0
ben,Benin,1995,0.8,6.33,6226773.0
bfa,Burkina Faso,1995,0.4,6.81,10386722.0
bgd,Bangladesh,1995,1.6,3.59,122600370.0
bgr,Bulgaria,1995,10.3,1.25,8357574.0
bhr,Bahrain,1995,4.9,3.13,593222.0
bhs,Bahamas,1995,9.2,2.42,301461.0
bih,Bosnia and Herzegovina,1995,5.1,1.67,3715564.0
blr,Belarus,1995,10.1,1.37,10197463.0
blz,Belize,1995,6.8,3.88,204146.0
bol,Bolivia,1995,4.6,4.41,7874676.0
bra,Brazil,1995,5.1,2.57,161735073.0
bwa,Botswana,1995,3.6,3.79,1498836.0
caf,Central African Republic,1995,1.1,5.94,3348052.0
can,Canada,1995,12.9,1.67,29459131.0
che,Switzerland,1995,11.4,1.48,7040477.0
chl,Chile,1995,8.4,2.35,14527381.0
chn,China,1995,4.0,1.59,1220133927.0
civ,Cote d'Ivoire,1995,1.1,6.04,14855565.0
cmr,Cameroon,1995,2.4,5.92,13058516.0
cod,"Congo, Dem. Rep.",1995,2.3,6.68,44433704.0
cog,"Congo, Rep.",1995,3.2,5.07,2749461.0
col,Colombia,1995,5.2,2.85,35804662.0
com,Comoros,1995,1.1,5.73,490586.0
cpv,Cape Verde,1995,1.9,4.49,418104.0
cri,Costa Rica,1995,7.0,2.78,3535176.0
cub,Cuba,1995,8.5,1.48,10925362.0
cyp,Cyprus,1995,9.5,2.03,862695.0
cze,Czech Republic,1995,12.1,1.28,10312042.0
deu,Germany,1995,10.3,1.26,82019890.0
dji,Djibouti,1995,0.9,5.33,633074.0
dnk,Denmark,1995,11.6,1.8,5233360.0
dom,Dominican Republic,1995,5.5,3.1,7888115.0
dza,Algeria,1995,2.4,3.49,28470191.0
ecu,Ecuador,1995,6.2,3.38,11590514.0
egy,Egypt,1995,3.3,3.76,65652622.0
eri,Eritrea,1995,0.9,5.94,2025267.0
esp,Spain,1995,6.4,1.15,40052738.0
est,Estonia,1995,10.1,1.37,1452777.0
eth,Ethiopia,1995,0.4,7.0,57537335.0
fin,Finland,1995,10.6,1.81,5107922.0
fji,Fiji,1995,7.1,3.25,798746.0
fra,France,1995,8.8,1.72,58192203.0
gab,Gabon,1995,3.6,4.88,1123213.0
gbr,UK,1995,11.7,1.71,58154635.0
geo,Georgia,1995,11.0,1.81,4925743.0
gha,Ghana,1995,3.4,5.11,17399017.0
gin,Guinea,1995,0.5,6.29,7553249.0
gmb,Gambia,1995,1.0,5.99,1264313.0
gnb,Guinea-Bissau,1995,0.5,6.22,1119949.0
gnq,Equatorial Guinea,1995,2.7,5.97,571264.0
grc,Greece,1995,8.1,1.39,10519235.0
gtm,Guatemala,1995,2.6,5.11,10312996.0
guy,Guyana,1995,7.4,3.24,758388.0
hnd,Honduras,1995,4.1,4.84,5739637.0
hrv,Croatia,1995,8.1,1.58,4619360.0
hti,Haiti,1995,1.9,4.88,7562546.0
hun,Hungary,1995,9.8,1.57,10322788.0
idn,Indonesia,1995,3.8,2.81,199888057.0
ind,India,1995,2.1,3.65,960301044.0
irl,Ireland,1995,9.9,1.84,3610697.0
irn,Iran,1995,2.9,2.85,62205567.0
irq,Iraq,1995,2.4,5.36,20825860.0
isr,Israel,1995,10.8,2.82,5354739.0
ita,Italy,1995,8.5,1.19,57403344.0
jam,Jamaica,1995,8.4,2.85,2500151.0
jor,Jordan,1995,5.3,4.68,4752096.0
jpn,Japan,1995,10.9,1.41,125672665.0
kaz,Kazakhstan,1995,9.5,2.25,16730536.0
ken,Kenya,1995,3.4,5.37,26601751.0
kgz,Kyrgyz Republic,1995,9.3,3.29,4713635.0
khm,Cambodia,1995,1.9,5.08,10018497.0
kir,Kiribati,1995,6.5,4.42,81234.0
kor,South Korea,1995,9.5,1.65,45368425.0
kwt,Kuwait,1995,4.5,3.25,1681513.0
lao,Lao,1995,1.5,5.36,4929409.0
lbn,Lebanon,1995,5.6,2.73,3960735.0
lbr,Liberia,1995,1.2,6.17,2169162.0
lca,St. Lucia,1995,7.7,3.03,148208.0
lka,Sri Lanka,1995,6.9,2.35,17564068.0
lso,Lesotho,1995,5.9,4.13,1951437.0
ltu,Lithuania,1995,10.1,1.55,3627038.0
lux,Luxembourg,1995,9.3,1.71,408227.0
lva,Latvia,1995,10.9,1.25,2485949.0
mar,Morocco,1995,1.3,3.3,26399429.0
mda,Moldova,1995,9.3,1.83,4414211.0
mdg,Madagascar,1995,2.7,6.04,14051275.0
mdv,Maldives,1995,2.9,4.29,256649.0
mex,Mexico,1995,5.6,3.04,90862455.0
mhl,Marshall Islands,1995,6.7,5.09,48266.0
mkd,North Macedonia,1995,7.4,2.13,1998534.0
mli,Mali,1995,0.5,7.05,10185365.0
mmr,Myanmar,1995,3.2,3.13,42605338.0
mne,Montenegro,1995,8.6,1.96,631381.0
mng,Mongolia,1995,7.2,2.74,2335715.0
moz,Mozambique,1995,0.9,6.02,15960530.0
mrt,Mauritania,1995,0.7,5.96,2312017.0
mus,Mauritius,1995,5.0,2.14,1159821.0
mwi,Malawi,1995,1.9,6.39,10150117.0
mys,Malaysia,1995,5.1,3.32,20330599.0
nam,Namibia,1995,4.6,4.42,1602170.0
ner,Niger,1995,0.3,7.78,9714529.0
nga,Nigeria,1995,2.2,6.27,110819428.0
nic,Nicaragua,1995,4.1,3.78,4642931.0
nld,Netherlands,1995,9.7,1.53,15565032.0
nor,Norway,1995,11.7,1.87,4358993.0
npl,Nepal,1995,0.6,4.87,22245439.0
nzl,New Zealand,1995,10.5,1.98,3674428.0
omn,Oman,1995,2.7,5.07,2120528.0
pak,Pakistan,1995,1.2,5.89,134582253.0
pan,Panama,1995,8.0,2.85,2724557.0
per,Peru,1995,6.3,3.32,24348919.0
phl,Philippines,1995,7.6,4.07,70546246.0
png,Papua New Guinea,1995,1.8,4.78,4644278.0
pol,Poland,1995,10.9,1.63,38364667.0
prt,Portugal,1995,5.5,1.41,10031751.0
pry,Paraguay,1995,5.6,4.11,4579806.0
pse,Palestine,1995,5.1,6.16,2636551.0
qat,Qatar,1995,5.2,3.56,514325.0
rou,Romania,1995,9.7,1.34,22657723.0
rus,Russia,1995,10.7,1.35,148291403.0
rwa,Rwanda,1995,1.5,6.35,5674118.0
sau,Saudi Arabia,1995,2.6,4.99,13289245.0
sdn,Sudan,1995,1.6,5.86,24672143.0
sen,Senegal,1995,0.9,5.82,8848101.0
sgp,Singapore,1995,4.8,1.44,3533624.0
slb,Solomon Islands,1995,3.0,5.34,384733.0
sle,Sierra Leone,1995,0.8,6.56,4179179.0
slv,El Salvador,1995,4.8,3.57,5762131.0
som,Somalia,1995,0.5,7.58,7285007.0
srb,Serbia,1995,7.9,1.47,7823284.0
stp,Sao Tome and Principe,1995,2.2,5.55,134895.0
sur,Suriname,1995,5.5,2.9,429606.0
svk,Slovak Republic,1995,9.7,1.52,5354282.0
svn,Slovenia,1995,9.0,1.29,1988095.0
swe,Sweden,1995,11.2,1.73,8826302.0
swz,Eswatini,1995,4.5,4.52,970433.0
syc,Seychelles,1995,8.7,2.36,78126.0
syr,Syria,1995,2.8,4.7,14616801.0
tcd,Chad,1995,0.3,7.29,7089064.0
tgo,Togo,1995,1.2,5.57,4410832.0
tha,Thailand,1995,5.0,1.89,59098232.0
tjk,Tajikistan,1995,8.3,4.66,5948584.0
tkm,Turkmenistan,1995,8.7,3.49,4191203.0
tls,Timor-Leste,1995,0.9,5.94,868146.0
ton,Tonga,1995,9.3,4.56,100225.0
tto,Trinidad and Tobago,1995,7.9,1.97,1295169.0
tun,Tunisia,1995,2.4,2.67,9161258.0
tur,Turkey,1995,3.7,2.84,61024503.0
tza,Tanzania,1995,2.4,5.82,30383497.0
uga,Uganda,1995,2.2,6.87,20665667.0
ukr,Ukraine,1995,10.5,1.4,51665539.0
ury,Uruguay,1995,8.4,2.4,3189440.0
usa,USA,1995,13.0,1.97,268205795.0
uzb,Uzbekistan,1995,9.2,3.57,22917589.0
ven,Venezuela,1995,6.6,3.08,22193821.0
vnm,Vietnam,1995,5.2,2.7,72049940.0
vut,Vanuatu,1995,4.3,4.85,167137.0
wsm,Samoa,1995,9.3,4.77,174571.0
yem,Yemen,1995,0.3,7.53,16740058.0
zaf,South Africa,1995,6.2,3.17,44541554.0
zmb,Zambia,1995,3.3,6.23,8785763.0
zwe,Zimbabwe,1995,4.4,4.15,10974599.0
afg,Afghanistan,1996,0.2,7.76,17763266.0
ago,Angola,1996,1.6,6.85,14170973.0
alb,Albania,1996,7.4,2.67,3245678.0
are,UAE,1996,5.6,3.06,2597564.0
arg,Argentina,1996,8.6,2.78,35513793.0
arm,Armenia,1996,9.7,2.06,3278735.0
atg,Antigua and Barbuda,1996,10.8,2.27,69612.0
aus,Australia,1996,10.7,1.8,18305307.0
aut,Austria,1996,9.8,1.45,7960914.0
aze,Azerbaijan,1996,9.2,1.98,7830982.0
bdi,Burundi,1996,1.2,7.12,6070506.0
bel,Belgium,1996,10.4,1.59,10156969.0
ben,Benin,1996,0.9,6.28,6391858.0
bfa,Burkina Faso,1996,0.4,6.78,10655942.0
bgd,Bangladesh,1996,1.7,3.51,124862179.0
bgr,Bulgaria,1996,10.4,1.24,8291398.0
bhr,Bahrain,1996,5.1,2.99,608593.0
bhs,Bahamas,1996,9.3,2.35,306268.0
bih,Bosnia and Herzegovina,1996,5.3,1.65,3875246.0
blr,Belarus,1996,10.2,1.31,10164028.0
blz,Belize,1996,6.9,3.76,210310.0
bol,Bolivia,1996,4.8,4.34,8021736.0
bra,Brazil,1996,5.2,2.51,164202549.0
bwa,Botswana,1996,3.8,3.57,1535914.0
caf,Central African Republic,1996,1.1,5.96,3435965.0
can,Canada,1996,13.0,1.63,29767206.0
che,Switzerland,1996,11.5,1.5,7071883.0
chl,Chile,1996,8.5,2.28,14734046.0
chn,China,1996,4.2,1.55,1230944812.0
civ,Cote d'Ivoire,1996,1.1,5.95,15442312.0
cmr,Cameroon,1996,2.5,5.8,13414757.0
cod,"Congo, Dem. Rep.",1996,2.4,6.67,45296124.0
cog,"Congo, Rep.",1996,3.3,5.03,2826785.0
col,Colombia,1996,5.3,2.77,36462745.0
com,Comoros,1996,1.2,5.63,499107.0
cpv,Cape Verde,1996,2.0,4.26,425581.0
cri,Costa Rica,1996,7.1,2.68,3619013.0
cub,Cuba,1996,8.7,1.46,10962010.0
cyp,Cyprus,1996,9.6,1.95,880290.0
cze,Czech Republic,1996,12.2,1.19,10296128.0
deu,Germany,1996,10.4,1.33,82263189.0
dji,Djibouti,1996,0.9,5.15,648348.0
